identifiantCandidat,genre,nationalite,serie,mentionAuBac,redoublementTerminale,rangEnTerminale,age,annee
2018274,F,IVOIRIENNE,D,BIEN,NON,4,19.0,2018
2018275,F,IVOIRIENNE,D,BIEN,NON,3,19.0,2018
2018276,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,4,18.0,2018
2018277,M,IVOIRIENNE,D,PASSABLE,NON,4,22.0,2018
2018278,M,IVOIRIENNE,A2,PASSABLE,NON,36,21.0,2018
2018279,M,IVOIRIENNE,A2,PASSABLE,NON,9,21.0,2018
2018280,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,28,21.0,2018
2018281,M,IVOIRIENNE,C,BIEN,NON,1,20.0,2018
2018282,M,IVOIRIENNE,A2,ASSEZ-BIEN,NON,13,22.0,2018
2018283,M,IVOIRIENNE,F3,PASSABLE,NON,16,19.0,2018
2018284,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,23.0,2018
2018285,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,4,21.0,2018
2018286,M,IVOIRIENNE,D,PASSABLE,NON,4,21.0,2018
2018288,M,IVOIRIENNE,C,BIEN,NON,5,21.0,2018
2018289,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,2,19.0,2018
2018290,M,IVOIRIENNE,C,PASSABLE,NON,4,20.0,2018
2018291,F,IVOIRIENNE,A1,TRES BIEN,NON,3,20.0,2018
2018292,M,IVOIRIENNE,C,PASSABLE,NON,3,20.0,2018
2018293,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,12,22.0,2018
2018294,M,IVOIRIENNE,A2,PASSABLE,NON,3,22.0,2018
2018295,M,IVOIRIENNE,C,PASSABLE,OUI,20,23.0,2018
2018296,M,IVOIRIENNE,C,BIEN,NON,1,19.0,2018
2018297,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,22.0,2018
2018298,M,IVOIRIENNE,D,PASSABLE,OUI,8,22.0,2018
2018299,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,18,17.0,2018
2018300,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,10,20.0,2018
2018302,M,IVOIRIENNE,BT COMPTABILITE ET COMMERCE,PASSABLE,NON,28,21.0,2018
2018303,F,IVOIRIENNE,A1,ASSEZ-BIEN,NON,1,19.0,2018
2018304,F,IVOIRIENNE,D,PASSABLE,NON,11,20.0,2018
2018305,F,IVOIRIENNE,D,PASSABLE,OUI,3,23.0,2018
2018306,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,19,21.0,2018
2018307,M,IVOIRIENNE,C,PASSABLE,NON,8,20.0,2018
2018308,M,IVOIRIENNE,D,PASSABLE,NON,2,24.0,2018
2018310,F,IVOIRIENNE,A2,ASSEZ-BIEN,NON,3,20.0,2018
2018311,M,IVOIRIENNE,F2,PASSABLE,NON,3,24.0,2018
2018312,F,IVOIRIENNE,C,PASSABLE,NON,3,20.0,2018
2018313,M,IVOIRIENNE,F2,ASSEZ-BIEN,NON,2,20.0,2018
2018314,M,IVOIRIENNE,D,PASSABLE,OUI,5,22.0,2018
2018315,M,IVOIRIENNE,F1,PASSABLE,NON,9,22.0,2018
2018316,F,IVOIRIENNE,G2,PASSABLE,NON,3,25.0,2018
2018317,M,IVOIRIENNE,E,ASSEZ-BIEN,NON,1,21.0,2018
2018318,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,2,22.0,2018
2018319,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,2,20.0,2018
2018320,M,IVOIRIENNE,F4,ASSEZ-BIEN,NON,5,21.0,2018
2018321,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,22,19.0,2018
2018322,M,IVOIRIENNE,C,BIEN,NON,4,20.0,2018
2018323,M,IVOIRIENNE,D,PASSABLE,NON,2,20.0,2018
2018324,M,IVOIRIENNE,F4,PASSABLE,NON,8,22.0,2018
2018325,M,IVOIRIENNE,C,PASSABLE,NON,14,22.0,2018
2018326,M,IVOIRIENNE,F1,PASSABLE,NON,7,20.0,2018
2018327,M,IVOIRIENNE,F2,PASSABLE,NON,1,22.0,2018
2018328,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,3,20.0,2018
2018329,M,IVOIRIENNE,C,PASSABLE,NON,15,21.0,2018
2018330,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,11,20.0,2018
2018331,M,IVOIRIENNE,D,PASSABLE,NON,6,20.0,2018
2018332,M,IVOIRIENNE,C,PASSABLE,NON,17,20.0,2018
2018333,M,IVOIRIENNE,B,ASSEZ-BIEN,NON,1,21.0,2018
2018334,F,IVOIRIENNE,G2,BIEN,NON,4,19.0,2018
2018335,M,IVOIRIENNE,F2,PASSABLE,NON,8,22.0,2018
2018336,M,IVOIRIENNE,D,PASSABLE,NON,13,21.0,2018
2018337,M,IVOIRIENNE,D,PASSABLE,OUI,1,23.0,2018
2018338,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,20.0,2018
2018339,M,IVOIRIENNE,C,PASSABLE,NON,4,19.0,2018
2018340,F,IVOIRIENNE,F4,PASSABLE,NON,13,21.0,2018
2018341,F,IVOIRIENNE,C,BIEN,NON,6,20.0,2018
2018342,M,IVOIRIENNE,C,PASSABLE,NON,5,21.0,2018
2018343,M,IVOIRIENNE,D,PASSABLE,NON,24,21.0,2018
2018344,M,IVOIRIENNE,F4,PASSABLE,OUI,19,23.0,2018
2018345,M,IVOIRIENNE,F7,PASSABLE,NON,11,21.0,2018
2018346,M,IVOIRIENNE,D,BIEN,NON,3,20.0,2018
2018347,M,IVOIRIENNE,D,BIEN,OUI,2,22.0,2018
2018348,M,IVOIRIENNE,C,BIEN,NON,1,19.0,2018
2018349,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,6,20.0,2018
2018350,M,IVOIRIENNE,A2,ASSEZ-BIEN,NON,2,19.0,2018
2018351,M,IVOIRIENNE,C,PASSABLE,NON,15,21.0,2018
2018352,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,21.0,2018
2018353,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,15,19.0,2018
2018354,F,IVOIRIENNE,C,ASSEZ-BIEN,OUI,4,22.0,2018
2018355,F,IVOIRIENNE,D,PASSABLE,NON,3,21.0,2018
2018356,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,4,19.0,2018
2018357,M,IVOIRIENNE,C,PASSABLE,NON,28,20.0,2018
2018358,F,IVOIRIENNE,F3,PASSABLE,NON,3,21.0,2018
2018359,M,IVOIRIENNE,G2,ASSEZ-BIEN,NON,1,23.0,2018
2018360,M,IVOIRIENNE,F1,PASSABLE,NON,2,20.0,2018
2018361,M,IVOIRIENNE,F2,PASSABLE,OUI,5,23.0,2018
2018362,M,IVOIRIENNE,D,PASSABLE,NON,4,20.0,2018
2018363,M,IVOIRIENNE,D,PASSABLE,NON,3,23.0,2018
2018364,M,IVOIRIENNE,C,BIEN,NON,20,21.0,2018
2018365,M,IVOIRIENNE,G2,PASSABLE,NON,2,19.0,2018
2018366,M,IVOIRIENNE,G2,ASSEZ-BIEN,OUI,2,25.0,2018
2018367,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,15,19.0,2018
2018368,F,IVOIRIENNE,D,PASSABLE,NON,20,21.0,2018
2018369,M,IVOIRIENNE,A1,ASSEZ-BIEN,NON,16,23.0,2018
2018370,M,IVOIRIENNE,C,BIEN,NON,1,20.0,2018
2018371,M,IVOIRIENNE,F1,PASSABLE,NON,9,19.0,2018
2018372,M,IVOIRIENNE,A2,PASSABLE,NON,24,21.0,2018
2018373,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,23,20.0,2018
2018374,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,5,20.0,2018
2018375,M,IVOIRIENNE,C,BIEN,NON,1,19.0,2018
2018376,M,IVOIRIENNE,D,PASSABLE,OUI,2,21.0,2018
2018377,F,IVOIRIENNE,A2,PASSABLE,NON,14,19.0,2018
2018378,M,IVOIRIENNE,G2,PASSABLE,NON,5,26.0,2018
2018379,M,IVOIRIENNE,F1,PASSABLE,NON,4,22.0,2018
2018380,F,IVOIRIENNE,F7,ASSEZ-BIEN,NON,1,22.0,2018
2018381,M,MALIENNE,D,PASSABLE,OUI,3,22.0,2018
2018382,M,IVOIRIENNE,D,PASSABLE,NON,32,18.0,2018
2018383,M,IVOIRIENNE,A2,PASSABLE,NON,1,23.0,2018
2018384,M,IVOIRIENNE,F1,PASSABLE,NON,7,21.0,2018
2018385,F,IVOIRIENNE,D,BIEN,NON,6,20.0,2018
2018386,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,10,19.0,2018
2018387,M,IVOIRIENNE,A2,PASSABLE,NON,13,21.0,2018
2018388,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,23,20.0,2018
2018389,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,21.0,2018
2018390,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,22.0,2018
2018391,M,IVOIRIENNE,E,PASSABLE,NON,12,23.0,2018
2018392,M,IVOIRIENNE,F1,PASSABLE,NON,14,21.0,2018
2018393,M,IVOIRIENNE,C,PASSABLE,NON,2,20.0,2018
2018394,F,IVOIRIENNE,F3,PASSABLE,NON,6,21.0,2018
2018395,M,IVOIRIENNE,F1,PASSABLE,NON,3,22.0,2018
2018396,M,IVOIRIENNE,A1,BIEN,NON,1,20.0,2018
2018397,M,IVOIRIENNE,F7,ASSEZ-BIEN,NON,2,19.0,2018
2018398,M,IVOIRIENNE,C,BIEN,NON,9,18.0,2018
2018399,F,IVOIRIENNE,D,PASSABLE,NON,6,19.0,2018
2018400,M,IVOIRIENNE,F3,ASSEZ-BIEN,NON,2,19.0,2018
2018401,F,IVOIRIENNE,F3,PASSABLE,NON,4,22.0,2018
2018402,F,IVOIRIENNE,A1,PASSABLE,NON,2,21.0,2018
2018403,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,4,20.0,2018
2018404,F,IVOIRIENNE,C,PASSABLE,NON,11,20.0,2018
2018405,M,IVOIRIENNE,D,BIEN,NON,1,20.0,2018
2018406,F,IVOIRIENNE,D,BIEN,NON,1,20.0,2018
2018407,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,2,21.0,2018
2018408,F,IVOIRIENNE,G2,PASSABLE,NON,11,22.0,2018
2018409,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,6,20.0,2018
2018410,M,IVOIRIENNE,D,PASSABLE,NON,29,21.0,2018
2018411,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,4,19.0,2018
2018412,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,14,22.0,2018
2018413,M,IVOIRIENNE,A2,ASSEZ-BIEN,NON,2,20.0,2018
2018414,M,IVOIRIENNE,D,PASSABLE,NON,19,24.0,2018
2018415,M,IVOIRIENNE,B,PASSABLE,NON,5,21.0,2018
2018416,M,IVOIRIENNE,C,PASSABLE,NON,21,21.0,2018
2018417,M,IVOIRIENNE,F3,PASSABLE,NON,11,19.0,2018
2018418,M,IVOIRIENNE,F4,PASSABLE,NON,19,26.0,2018
2018419,M,IVOIRIENNE,D,BIEN,NON,13,20.0,2018
2018420,F,IVOIRIENNE,G2,ASSEZ-BIEN,NON,1,20.0,2018
2018421,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,26,20.0,2018
2018423,M,IVOIRIENNE,C,BIEN,NON,1,21.0,2018
2018424,M,IVOIRIENNE,C,PASSABLE,OUI,10,23.0,2018
2018425,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,23.0,2018
2018426,M,IVOIRIENNE,D,PASSABLE,NON,19,22.0,2018
2018427,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,11,22.0,2018
2018428,F,IVOIRIENNE,D,PASSABLE,NON,21,20.0,2018
2018429,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,15,19.0,2018
2018430,M,IVOIRIENNE,F3,PASSABLE,NON,23,23.0,2018
2018431,M,IVOIRIENNE,F3,PASSABLE,NON,26,21.0,2018
2018432,M,IVOIRIENNE,D,PASSABLE,NON,8,21.0,2018
2018433,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,20.0,2018
2018434,M,IVOIRIENNE,D,PASSABLE,OUI,21,22.0,2018
2018435,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,13,20.0,2018
2018436,M,IVOIRIENNE,C,PASSABLE,NON,5,21.0,2018
2018437,M,IVOIRIENNE,C,BIEN,NON,3,20.0,2018
2018438,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,1,20.0,2018
2018439,M,IVOIRIENNE,C,PASSABLE,NON,2,22.0,2018
2018440,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,20.0,2018
2018441,M,IVOIRIENNE,E,PASSABLE,NON,13,20.0,2018
2018442,M,IVOIRIENNE,F3,PASSABLE,OUI,6,22.0,2018
2018443,M,IVOIRIENNE,D,PASSABLE,NON,22,19.0,2018
2018444,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,4,20.0,2018
2018445,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,3,20.0,2018
2018446,F,IVOIRIENNE,C,BIEN,NON,1,19.0,2018
2018447,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,1,24.0,2018
2018448,F,IVOIRIENNE,C,PASSABLE,NON,10,18.0,2018
2018449,M,IVOIRIENNE,C,PASSABLE,NON,10,20.0,2018
2018450,M,IVOIRIENNE,A1,ASSEZ-BIEN,NON,5,21.0,2018
2018451,M,IVOIRIENNE,D,BIEN,NON,1,20.0,2018
2018452,F,IVOIRIENNE,D,PASSABLE,NON,24,20.0,2018
2018453,F,IVOIRIENNE,A2,PASSABLE,NON,10,19.0,2018
2018454,F,IVOIRIENNE,G2,ASSEZ-BIEN,NON,7,20.0,2018
2018455,F,IVOIRIENNE,F3,PASSABLE,NON,7,23.0,2018
2018456,F,IVOIRIENNE,F4,PASSABLE,NON,14,22.0,2018
2018457,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,11,19.0,2018
2018458,F,IVOIRIENNE,G2,ASSEZ-BIEN,NON,5,19.0,2018
2018459,F,IVOIRIENNE,F3,PASSABLE,OUI,4,21.0,2018
2018460,M,IVOIRIENNE,D,PASSABLE,OUI,1,23.0,2018
2018461,M,AMERICAINE,C,TRES BIEN,NON,1,16.0,2018
2018462,M,IVOIRIENNE,C,PASSABLE,NON,17,20.0,2018
2018463,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,2,21.0,2018
2018464,F,IVOIRIENNE,C,PASSABLE,NON,6,24.0,2018
2018465,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,21.0,2018
2018466,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,5,20.0,2018
2018467,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,21.0,2018
2018468,F,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,22.0,2018
2018469,M,IVOIRIENNE,A2,ASSEZ-BIEN,NON,2,21.0,2018
2018470,M,IVOIRIENNE,C,PASSABLE,NON,11,22.0,2018
2018471,M,IVOIRIENNE,D,PASSABLE,NON,1,21.0,2018
2018472,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,6,19.0,2018
2018473,M,IVOIRIENNE,G2,ASSEZ-BIEN,OUI,1,24.0,2018
2018475,M,IVOIRIENNE,D,PASSABLE,NON,13,20.0,2018
2018476,M,IVOIRIENNE,F4,PASSABLE,NON,16,24.0,2018
2018477,M,IVOIRIENNE,F4,ASSEZ-BIEN,NON,8,25.0,2018
2018478,F,IVOIRIENNE,G2,ASSEZ-BIEN,NON,7,21.0,2018
2018479,M,IVOIRIENNE,F3,PASSABLE,NON,5,24.0,2018
2018480,M,IVOIRIENNE,A1,ASSEZ-BIEN,NON,2,23.0,2018
2018481,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,3,19.0,2018
2018482,M,IVOIRIENNE,C,BIEN,NON,9,21.0,2018
2018483,M,IVOIRIENNE,D,PASSABLE,NON,2,24.0,2018
2018484,M,IVOIRIENNE,C,PASSABLE,OUI,4,22.0,2018
2018485,M,IVOIRIENNE,F4,PASSABLE,NON,22,23.0,2018
2018486,M,IVOIRIENNE,C,PASSABLE,NON,3,19.0,2018
2018487,M,IVOIRIENNE,G2,PASSABLE,NON,1,23.0,2018
2018489,F,IVOIRIENNE,D,BIEN,NON,3,20.0,2018
2018490,F,IVOIRIENNE,A1,ASSEZ-BIEN,NON,9,19.0,2018
2018491,M,IVOIRIENNE,F2,PASSABLE,NON,20,24.0,2018
2018492,M,IVOIRIENNE,F4,PASSABLE,NON,18,25.0,2018
2018493,M,IVOIRIENNE,D,PASSABLE,NON,3,21.0,2018
2018494,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,4,23.0,2018
2018495,F,IVOIRIENNE,C,PASSABLE,NON,5,20.0,2018
2018496,M,IVOIRIENNE,A1,PASSABLE,NON,2,19.0,2018
2018497,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,21,20.0,2018
2018498,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,3,19.0,2018
2018499,M,IVOIRIENNE,C,BIEN,NON,1,19.0,2018
2018500,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,8,20.0,2018
2018501,F,IVOIRIENNE,B,PASSABLE,NON,4,21.0,2018
2018502,M,IVOIRIENNE,F2,PASSABLE,OUI,10,25.0,2018
2018503,M,IVOIRIENNE,C,PASSABLE,NON,8,19.0,2018
2018504,M,IVOIRIENNE,D,PASSABLE,NON,4,21.0,2018
2018505,M,IVOIRIENNE,B,ASSEZ-BIEN,OUI,3,23.0,2018
2018506,F,IVOIRIENNE,D,PASSABLE,NON,6,19.0,2018
2018507,M,IVOIRIENNE,D,PASSABLE,NON,8,21.0,2018
2018508,F,IVOIRIENNE,A1,ASSEZ-BIEN,NON,1,20.0,2018
2018509,M,IVOIRIENNE,F4,PASSABLE,NON,29,21.0,2018
2018510,M,NIGERIANNE,D,PASSABLE,NON,3,21.0,2018
2018511,M,IVOIRIENNE,D,PASSABLE,NON,17,19.0,2018
2018512,F,IVOIRIENNE,A1,PASSABLE,NON,5,19.0,2018
2018513,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,7,20.0,2018
2018514,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,2,21.0,2018
2018515,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,20.0,2018
2018516,M,IVOIRIENNE,D,PASSABLE,NON,6,20.0,2018
2018517,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,4,21.0,2018
2018518,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,8,20.0,2018
2018519,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,5,19.0,2018
2018520,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,33,21.0,2018
2018521,M,IVOIRIENNE,A2,ASSEZ-BIEN,NON,2,22.0,2018
2018522,M,IVOIRIENNE,F2,PASSABLE,NON,3,21.0,2018
2018523,M,IVOIRIENNE,F1,PASSABLE,NON,5,22.0,2018
2018524,F,IVOIRIENNE,A1,ASSEZ-BIEN,NON,1,20.0,2018
2018525,M,IVOIRIENNE,C,PASSABLE,NON,14,20.0,2018
2018526,F,IVOIRIENNE,A2,ASSEZ-BIEN,NON,3,20.0,2018
2018527,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,16,23.0,2018
2018528,M,IVOIRIENNE,D,PASSABLE,NON,2,23.0,2018
2018529,M,IVOIRIENNE,C,PASSABLE,NON,7,21.0,2018
2018530,F,IVOIRIENNE,F3,PASSABLE,NON,15,24.0,2018
2018531,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,10,21.0,2018
2018532,F,IVOIRIENNE,D,PASSABLE,OUI,8,21.0,2018
2018533,M,IVOIRIENNE,C,PASSABLE,OUI,7,24.0,2018
2018534,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,21.0,2018
2018535,M,IVOIRIENNE,D,PASSABLE,OUI,23,23.0,2018
2018536,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,4,20.0,2018
2018537,M,IVOIRIENNE,F2,PASSABLE,NON,5,22.0,2018
2018538,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,5,19.0,2018
2018539,M,IVOIRIENNE,A1,PASSABLE,NON,3,19.0,2018
2018540,M,IVOIRIENNE,A1,PASSABLE,NON,3,21.0,2018
2018541,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,12,20.0,2018
2018542,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,2,20.0,2018
2018543,M,IVOIRIENNE,F1,PASSABLE,NON,14,22.0,2018
2018544,M,IVOIRIENNE,D,PASSABLE,OUI,2,25.0,2018
2018545,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,23,19.0,2018
2018546,M,IVOIRIENNE,C,PASSABLE,NON,11,20.0,2018
2018548,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,20.0,2018
2018550,M,IVOIRIENNE,A1,BIEN,OUI,1,24.0,2018
2018551,M,IVOIRIENNE,F2,PASSABLE,NON,13,21.0,2018
2018552,M,IVOIRIENNE,C,PASSABLE,OUI,6,22.0,2018
2018553,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,4,21.0,2018
2018554,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,24,19.0,2018
2018555,M,IVOIRIENNE,B,ASSEZ-BIEN,NON,1,20.0,2018
2018556,M,IVOIRIENNE,F2,PASSABLE,NON,8,23.0,2018
2018557,M,IVOIRIENNE,F1,PASSABLE,NON,10,22.0,2018
2018558,F,IVOIRIENNE,F4,PASSABLE,NON,8,21.0,2018
2018559,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,5,20.0,2018
2018560,M,IVOIRIENNE,A1,PASSABLE,NON,9,21.0,2018
2018561,M,IVOIRIENNE,C,PASSABLE,NON,10,20.0,2018
2018562,F,IVOIRIENNE,F3,PASSABLE,NON,3,20.0,2018
2018563,M,IVOIRIENNE,D,PASSABLE,OUI,5,24.0,2018
2018565,F,IVOIRIENNE,D,BIEN,NON,2,20.0,2018
2018566,M,IVOIRIENNE,F2,PASSABLE,NON,1,20.0,2018
2018567,M,IVOIRIENNE,D,PASSABLE,NON,1,20.0,2018
2018568,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,7,22.0,2018
2018569,M,IVOIRIENNE,D,PASSABLE,NON,34,22.0,2018
2018570,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,10,20.0,2018
2018571,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,2,21.0,2018
2018572,M,IVOIRIENNE,F1,PASSABLE,NON,6,23.0,2018
2018573,M,IVOIRIENNE,F2,PASSABLE,NON,2,19.0,2018
2018574,M,IVOIRIENNE,A2,PASSABLE,NON,1,21.0,2018
2018575,F,IVOIRIENNE,F3,PASSABLE,NON,10,26.0,2018
2018576,M,IVOIRIENNE,C,PASSABLE,NON,11,21.0,2018
2018577,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,22,21.0,2018
2018578,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,1,22.0,2018
2018579,M,IVOIRIENNE,D,BIEN,NON,3,20.0,2018
2018580,M,IVOIRIENNE,A2,ASSEZ-BIEN,NON,2,21.0,2018
2018581,F,IVOIRIENNE,D,PASSABLE,OUI,4,20.0,2018
2018582,M,IVOIRIENNE,D,PASSABLE,NON,14,21.0,2018
2018583,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,2,20.0,2018
2018584,M,IVOIRIENNE,C,ASSEZ-BIEN,OUI,3,21.0,2018
2018585,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,11,21.0,2018
2018586,M,IVOIRIENNE,F4,PASSABLE,NON,3,24.0,2018
2018587,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,16,21.0,2018
2018588,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,8,22.0,2018
2018589,F,IVOIRIENNE,F3,PASSABLE,NON,20,20.0,2018
2018590,F,GUINEENNE,C,PASSABLE,NON,9,22.0,2018
2018591,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,12,23.0,2018
2018592,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,34,21.0,2018
2018593,F,IVOIRIENNE,A1,ASSEZ-BIEN,NON,16,20.0,2018
2018594,M,IVOIRIENNE,C,PASSABLE,NON,14,23.0,2018
2018595,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,6,21.0,2018
2018596,F,IVOIRIENNE,A2,PASSABLE,NON,1,20.0,2018
2018598,F,IVOIRIENNE,D,PASSABLE,NON,15,20.0,2018
2018599,F,IVOIRIENNE,F1,PASSABLE,OUI,4,24.0,2018
2018600,F,IVOIRIENNE,F4,ASSEZ-BIEN,NON,1,19.0,2018
2018601,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,6,20.0,2018
2018602,F,IVOIRIENNE,D,PASSABLE,NON,3,22.0,2018
2018603,F,IVOIRIENNE,A2,PASSABLE,NON,10,22.0,2018
2018604,M,IVOIRIENNE,G2,ASSEZ-BIEN,OUI,13,23.0,2018
2018605,M,IVOIRIENNE,F2,ASSEZ-BIEN,NON,3,24.0,2018
2018606,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,2,20.0,2018
2018607,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,15,22.0,2018
2018608,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,50,20.0,2018
2018609,M,IVOIRIENNE,D,PASSABLE,NON,10,22.0,2018
2018610,M,IVOIRIENNE,F3,PASSABLE,NON,14,21.0,2018
2018611,M,IVOIRIENNE,C,PASSABLE,NON,8,20.0,2018
2018612,F,IVOIRIENNE,D,BIEN,NON,3,21.0,2018
2018613,F,IVOIRIENNE,D,BIEN,NON,12,19.0,2018
2018614,M,IVOIRIENNE,D,PASSABLE,NON,23,21.0,2018
2018615,M,IVOIRIENNE,D,PASSABLE,NON,22,20.0,2018
2018616,M,IVOIRIENNE,C,PASSABLE,NON,3,22.0,2018
2018617,M,BURKINABE,C,PASSABLE,NON,20,23.0,2018
2018618,F,IVOIRIENNE,B,PASSABLE,NON,5,21.0,2018
2018619,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,2,18.0,2018
2018620,M,IVOIRIENNE,D,PASSABLE,NON,13,22.0,2018
2018621,M,IVOIRIENNE,A2,PASSABLE,NON,13,25.0,2018
2018622,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,1,21.0,2018
2018623,M,IVOIRIENNE,D,PASSABLE,NON,10,23.0,2018
2018624,M,IVOIRIENNE,D,PASSABLE,NON,17,19.0,2018
2018625,M,IVOIRIENNE,D,PASSABLE,NON,3,20.0,2018
2018627,M,IVOIRIENNE,C,PASSABLE,NON,1,20.0,2018
2018628,F,IVOIRIENNE,C,PASSABLE,NON,3,20.0,2018
2018629,F,IVOIRIENNE,D,PASSABLE,NON,5,27.0,2018
2018630,F,IVOIRIENNE,D,PASSABLE,NON,15,19.0,2018
2018631,M,IVOIRIENNE,D,PASSABLE,NON,25,24.0,2018
2018632,F,IVOIRIENNE,D,PASSABLE,NON,2,20.0,2018
2018633,M,IVOIRIENNE,A2,ASSEZ-BIEN,NON,1,21.0,2018
2018634,M,IVOIRIENNE,E,PASSABLE,NON,18,21.0,2018
2018635,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,17,19.0,2018
2018636,M,IVOIRIENNE,C,PASSABLE,NON,23,21.0,2018
2018637,M,IVOIRIENNE,A2,ASSEZ-BIEN,NON,5,20.0,2018
2018638,F,IVOIRIENNE,A2,PASSABLE,NON,1,19.0,2018
2018639,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,31,21.0,2018
2018640,M,IVOIRIENNE,C,BIEN,NON,3,19.0,2018
